username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Vance Kelley,211396076,Seattle,1/19/2023 19:41,@kylegriffin1 What dastardly knave leaked the completely predictable and expected decision by the GOP justices to o… https://t.co/OCtYzNUwti,0,Twitter Web App,
Edward Schmit,2651491664,Seattle,1/19/2023 19:37,@johnrich And of course a bunch of Trump’s hair,0,Twitter for iPhone,
"Leo Lam, Ph.D.💉⚕️🌎🇺🇸🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🇭🇰",19684293,"Seattle, WA",1/19/2023 19:34,"The Debt Ceiling is our nation's Credit Line. As revenue of a company grows, it expects a higher credit line from c… https://t.co/SnzbTJXvlf",1,Twitter Web App,
Alvin Vigil,1365086845,"Seattle, WA",1/19/2023 19:32,@Brewhaman @w_terrence HA HA! I do? Have you met a Trump supporter? Jewish lasers anyone? 😂,0,Twitter for iPhone,
"Leo Lam, Ph.D.💉⚕️🌎🇺🇸🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🇭🇰",19684293,"Seattle, WA",1/19/2023 19:32,"@HouseGOP @SpeakerMcCarthy The National Debt is our credit line, not a credit card. As GDP grows, our credit line s… https://t.co/wZWGmPG78s",0,Twitter Web App,
Freeman,1.45173E+18,West Seattle,1/19/2023 19:32,@rising_serpent I’m with Trump about 95% of the time…this is the 5% I’m not.,0,Twitter for iPhone,
Steven Johns,1.2731E+18,Seattle WA,1/19/2023 19:23,"A watch dog group that says no one is above the rule of law, but associates with Donald Trump, cannot be trusted!… https://t.co/5vhDm58VuJ",1,Twitter Web App,
Rachel Banks,2950651748,"Seattle, WA",1/19/2023 19:22,"The Biden Classified-Document Payback https://t.co/T89fN4jqnt I feel that Mr. Henninger is right ""we will drop ever… https://t.co/XstKVS0TkB",0,Twitter for Android,
Patrick Kirschner,1.30756E+18,"Seattle, WA",1/19/2023 19:21,@ChrisDaniels_TV @cmkshama @komonews Thank god.  Trump of the Left is going away.,0,Twitter Web App,
Jessica 🇺🇸🆘,195899676,Seattle,1/19/2023 19:21,@RNCResearch @FreeBeacon I’m sure trump kids were banned from mar-a-lago. 😒 Remember the precedents Republicans have set. Hypocrites.,0,Twitter for iPhone,
Maryxus Maddly,36267243,Seattle,1/19/2023 19:20,@nberlat Right? The most generous take of Trump's mistaking Carroll for his ex-wife is that he was accustomed to se… https://t.co/f3kiLJVIgQ,0,Twitter Web App,
"Leo Lam, Ph.D.💉⚕️🌎🇺🇸🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🇭🇰",19684293,"Seattle, WA",1/19/2023 19:16,"@Jim_Jordan Trump:

- Won't answer questions on classified documents stolen

- Doesn't understand what debt ceiling… https://t.co/JIfqWgIAwd",0,Twitter Web App,
Sullen Koala,21063452,"Seattle, WA",1/19/2023 19:14,"@jbcullens @henryrodgersdc @DailyCaller And even the GOP Senate said there were ties between Trump and Russia. 

https://t.co/fpjTrAw1Bg",0,Twitter Web App,
Doug Gonzales,64743520,"Burien, WA",1/19/2023 18:53,@donniekeshawarz @Santos4Congress Santos is a serial liar and will always be. He is made in the mold of trump and I… https://t.co/SAZvC8OUpZ,1,Twitter Web App,
SenatorBoozecruiseMaserati,1.01907E+18,seattle,1/19/2023 18:53,"@TheRickWilson Well, that is how many people die if COVID  The heart gets CHF from the viscous fluid in the lungs a… https://t.co/a1eQqtknLT",0,Twitter for iPhone,
Robert,1.59925E+18,"Seattle, WA",1/19/2023 18:50,@HuffPost Yet another boring Trump story.  When will journalists do journalism?,0,Twitter for iPhone,
Mathew Renner 🇺🇸🇺🇦,35700479,Des Moines WA,1/19/2023 18:49,@MillerStanIL Trump and DeSantis can't run on the same ticket. Why can't people understand that?,0,Twitter Web App,
4th of Angus 🇺🇦💔🏳️‍🌈,1934776940,"Seattle, WA",1/19/2023 18:48,@HalSparks @jengrimes8 Santos and Rudy could team up in drag to be a powerhouse and stylish super-attorney duo to l… https://t.co/ubk5rznqUZ,0,Twitter for Android,
Lorraine Christianson🇮🇸🇳🇴🇺🇸,1.59041E+18,Seattle,1/19/2023 18:40,@The_Trump_Train People who need legitimate political asylum should be looked at twice,0,Twitter for iPhone,
Colin O'Keefe,5678072,Seattle,1/19/2023 18:39,"@alexwarneke @AaronCampeau Basically. 

Being the ""TRUMP OF THE LEFT!!!111!!!"" and fighting for good things instead… https://t.co/86Dx6s6g9J",0,TweetDeck,
Ghxst,344847623,"Seattle, WA",1/19/2023 18:37,"@FightHaven Remember when people mocked Donald Trump for becoming president, saying our country was a living versio… https://t.co/q9YNaltBTn",0,Twitter Web App,
Karl Valentine,31571265,"Seattle, WA",1/19/2023 18:35,"@Jim_Jordan Trump and thew GOP ran up the debt, Gym! You screwed us and now you want Grandma's Social Security? Why… https://t.co/kashqLhg4t",1,Twitter Web App,
Karl Valentine,31571265,"Seattle, WA",1/19/2023 18:33,"Trump nearly ruined the U.S. economy with his tax cuts to the 1% and corporations, and now the GOP wants to hold a… https://t.co/zneyh33vFE",1,Twitter Web App,
Patricia Layden,443953828,"SeaTac, WA",1/19/2023 18:30,I just signed a @commoncause petition: Twitter &amp; Facebook must combat disinformation -- and hold Donald Trump to th… https://t.co/JncygpXR6j,0,Twitter for iPad,
Amanda Babs 🏳️‍🌈 ROB THE BANK she /they,2365959523,Pineapple Under the sea,1/19/2023 18:27,@ACTBrigitte Trump should be in jail too,0,Twitter for iPhone,
Shirley,1.51101E+18,"Seattle, WA",1/19/2023 18:24,@The_Trump_Train Absolutely...,0,Twitter for Android,
Gregory Knight,34127769,By the sea,1/19/2023 18:16,@OnJayOhLay1 Judge Lewis A. Kaplan said lawsuits alleging rape and defamation and seeking unspecified damages by wr… https://t.co/iIM8dA5Syr,0,Twitter for iPhone,
👊👊🌊Another Day To Fight The Right!🌊👊👊,1.00911E+18,"Seattle, WA",1/19/2023 18:15,@ACTBrigitte You spelled Donald Trump wrong.,0,Twitter Web App,
Libby🌊🇺🇦✌🏻🏳️‍🌈,24745156,"Seattle, WA",1/19/2023 18:12,"@DC_Draino Trump roams free and is allowed to run for President again, while the J6ers are sitting in jail after DO… https://t.co/V40zxe4Tw2",0,Twitter for iPhone,
Sean Bartley,14516237,"Seattle, WA",1/19/2023 18:09,"If y’all thought trump was bad, get ready for trump’s little mini me. Dude is seriously dangerous and he will more… https://t.co/GI1CFYx3wt",0,Twitter for iPhone,
Norse The Bane 😈🎶,1.17922E+18,"Seattle, WA",1/19/2023 18:09,@steven_schnegg @mmpadellan Lemme guess blacks for trump is your next talking point 😅,0,Twitter for Android,
Rose Winquist,27113821,"Seattle, WA",1/19/2023 18:07,"@AlecBaldwln____ They won’t go after Trump, but they’re going after you??? Total head shaker. There is no way you’l… https://t.co/sP8Ar3MYlJ",1,Twitter for iPhone,
Dizzy Giggleflix,193202509,Seattle,1/19/2023 18:06,@NPR @OPB @conradjwilson @KUOW @heyjohnryan The Russo-Trump axis gaining strength we need to prevent them taking over.,1,Twitter for iPhone,
jamesrussbell,28583025,"seattle,washington",1/19/2023 18:03,@Jim_Jordan Resign seditious conspirator! Your loyalty to trump disqualifies you from judging others forever! Trump… https://t.co/3YdzLUwIcR,0,Twitter for iPad,
suzette sommer,498531048,Seattle,1/19/2023 18:02,"Harrumph.
https://t.co/Pqj2YonG3E",0,Twitter Web App,
Clarissa,1.61304E+18,"Seattle, WA",1/19/2023 17:55,@CookiegirlJulie @MalyndaHale @TheTigerCyborg @rsimmonsmd @SkylarR1958 @lavern_spicer @laurenboebert This one I wil… https://t.co/SNtN4UkGfP,0,Twitter for iPhone,
jamesrussbell,28583025,"seattle,washington",1/19/2023 17:55,@KariLake Trump is a despot wannabe who committed treason. He cares about himself. Everyone is there to serve him.… https://t.co/6pTtkROqhF,0,Twitter for iPad,
Matthew van Eerde,151678998,"Redmond, WA",1/19/2023 17:50,"@Chesschick01 Justice asked Trump to return the documents and he didn't
They subpoenaed the documents and he ignore… https://t.co/bpdRJfSeR4",0,Twitter Web App,
Clarissa,1.61304E+18,"Seattle, WA",1/19/2023 17:49,@CookiegirlJulie @MalyndaHale @TheTigerCyborg @rsimmonsmd @SkylarR1958 @lavern_spicer @laurenboebert You think Bori… https://t.co/8BduqvFGe9,0,Twitter for iPhone,
2PartySystemSucks,1.58978E+18,"Mercer Island, WA",1/19/2023 17:48,@JerseyRockers As long as there’s suspicion of cheating and no real investigation has been done to discredit him I… https://t.co/lHiANXMbkW,0,Twitter for iPhone,
Rinkytone,4662992666,"Woodinville, WA",1/19/2023 17:48,"How come Trump has yet to be indicted for inciting an insurrection that killed at least five on Jan 6, 2021, wherea… https://t.co/OQyzhRbJ7N",1,Twitter for iPad,
Laurie Hardman,1.27219E+18,Seattle,1/19/2023 17:42,"""....trump's not going to be the candidate,  we have a great bench..."".
 NO, NO YOU DON'T.",0,Twitter for Android,
Actual Ninja,1.56185E+18,Seattle,1/19/2023 17:37,@RickyDoggin @Trump_pet_22 I think He disagrees... https://t.co/dYW8iOrGGw,0,Twitter for Android,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 17:37,@April99254098 @ArmandoUSAF @FoxNews No. Everyone doesn't know that. Everyone who believes it believes a lie. It's… https://t.co/w9wH0Pu4W1,0,Twitter Web App,
Daves Nothere,280032824,Seattle,1/19/2023 17:35,"@TristanSnell Ya know, all these years we all were thinking “Trump is stoopid.”  Maybe we were all wrong. Maybe he’s blind…",0,Twitter for iPhone,
jamesrussbell,28583025,"seattle,washington",1/19/2023 17:35,@FoxNews Look at trump and his cronies for where the money went. How about those PPP loans all those Republicans to… https://t.co/8HCAKqzL70,0,Twitter for iPad,
Rabbi Jacob Herber,58342284,"Seattle, USA",1/19/2023 17:34,I abhor this current Israeli government. It stands against the very core liberal and Zionist values upon which the… https://t.co/fSH2jYHur3,0,Twitter for iPhone,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 17:31,"@April99254098 @ArmandoUSAF @FoxNews Nope. Over 60 courts verified the outcome for Biden. 

Those courts included Trump-appointed justices.",0,Twitter Web App,
Chezami,15019002,Seattle,1/19/2023 17:29,The Cult are not responding well to the Murdoch/GOP Lie Machine's attempts at detachment/reattachment therapy.  The… https://t.co/F58m5mHBNj,0,Twitter Web App,
jamesrussbell,28583025,"seattle,washington",1/19/2023 17:26,@SenateGOP Reminder republicans blew up the deficit by 7.8 trillion dollars with their irresponsible 1.9 trillion d… https://t.co/0edvTWM2LO,0,Twitter for iPad,
Stampede253,7.89959E+17,Seattle,1/19/2023 17:26,@Federalist_10 @kylegriffin1 Problem is that math is really hard for their cult so they wouldn't be able to process… https://t.co/MFoUOl0J0X,0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 17:25,"@SenJohnKennedy More illegal drugs were seized, and more illegal crossings were stopped under Biden than under Trum… https://t.co/FI2yQHIBhv",2,Twitter for Android,
Jack Rack,1.60414E+18,Seattle,1/19/2023 17:23,"@TimRyanFan @ET_Californian Trump gonna to the left of DeSantis lol. Maybe DeSantis wins the primary, but the anti… https://t.co/fZyqyAOHld",0,Twitter Web App,
oneputt888,1.03421E+18,"Redmond, WA",1/19/2023 17:23,Trump has to denounce the jabs due to fauci birx lying to him PERIOD OR HE HAS NO CHANCE https://t.co/4nP2HbN1gW,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 17:20,@JamesBradleyCA You're lying that asylum seekers are in the country illegally when they're not.  More illegal drugs… https://t.co/99S7MclE9h,0,Twitter for Android,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 17:17,"@April99254098 @ArmandoUSAF @FoxNews Oh, and Trump lost. Bigly.",0,Twitter Web App,
Actual Ninja,1.56185E+18,Seattle,1/19/2023 17:15,@GioBruno1600 President Trump will fix that. #TRUMP2024 ❤️🇺🇲,0,Twitter for Android,
Cameron Lee Cowan M.A.,18222504,"Seattle, WA",1/19/2023 17:13,@summerbrennan @TaylorLorenz I read Attica…and the Mary trump book? Why are we doing this?,0,Twitter for iPhone,
Idlechatter 🌊,175276905,"Seattle, WA",1/19/2023 17:12,@IAAPfan @JMDenney71 @Victorshi2020 You can also increase revenue by restoring the tax rates back to pre TFG rates… https://t.co/xYx2dTqI1M,0,Twitter for iPhone,
Karl Bode,14922908,"Seattle, WA",1/19/2023 17:09,"the biden FCC, just like the Trump FCC, spends an inordinate amount of time hyperventilating about China, and absol… https://t.co/fEnkbfYDoG",4,TweetDeck,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 17:08,"@larryelder More drugs were seized, and more illegal crossings were stopped under Biden than under Trump.  You want… https://t.co/l0FhfRtwpV",0,Twitter for Android,
Fug?,385101174,"Bellevue, WA",1/19/2023 17:04,The Christian Right and Trump going to battle is the unholy war we all deserve https://t.co/LC54MvAPoP,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 17:03,"@Jim_Jordan Trump stole documents, your party is responsible for more than 25% of the debt, and wants to steal our… https://t.co/MAQpnz26su",0,Twitter for Android,
Jay🏳️‍🌈,1.26647E+18,"Seattle, WA",1/19/2023 17:02,@FPWellman @Santos4Congress I’ll bet both of you that he skates free like Donald Trump. 🤷‍♂️,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 17:00,"@RepJamesComer @jesseprimetime Your party refused to vote for impeachment, even though they knew Trump colluded wit… https://t.co/XqjJvaZUXI",2,Twitter for Android,
jennifer s.🏳️‍🌈🐕🤓🌎🎭,9.54164E+17,"Seattle, WA",1/19/2023 17:00,@ALBIN0RHIN0 @TheRickWilson tRump did all this in 4 yrs. Imagine if he’d gotten another 4 years.,0,Twitter for iPhone,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 16:50,"@April99254098 @ArmandoUSAF @FoxNews 2/2 Trump is under federal criminal investigation for obstruction. 

President… https://t.co/zgEksqZ09f",0,Twitter Web App,
Will Agner,1.57701E+18,"Seattle, WA",1/19/2023 16:50,Why the fuck is my “for you” tab basically all Donald Trump Jr and Lauren Boebert??? https://t.co/1PenDUvoQ3,0,Twitter for iPhone,
KScores,36134023,Seattle ,1/19/2023 16:49,"@CurtisHouck It does happen all the time. The last 3 presidents are sitting on some, no doubt. That's why this is a… https://t.co/oBaQUTSmp9",0,Twitter Web App,
The Food-Minded Mama,60953649,"Seattle, WA",1/19/2023 16:49,"@April99254098 @ArmandoUSAF @FoxNews Trump clearly wasn't supposed to have those documents in his possession, class… https://t.co/IptBX946iW",0,Twitter Web App,
larry marshall,2981000311,newcastle wa,1/19/2023 16:48,@kenvogel @AlanDersh meanwhile the trump family is making billions hosting “saudi golf tournaments”,0,Twitter for iPhone,
Richard Freeman,8.22636E+17,"Seattle, WA",1/19/2023 16:41,@RpsAgainstTrump I want President Biden to run again because it will probably take at least four more years to eras… https://t.co/BxRlflM49G,0,Twitter for iPhone,
G-Snake,1.59886E+18,"Seattle, WA",1/19/2023 16:40,@The_Trump_Train Isn’t that the new precedent they set?,0,Twitter for iPhone,
John Gresham 🪓,7.60716E+17,"Seattle, WA",1/19/2023 16:37,"@IuliiaMendel Bush? Blair? Obama? Trump? Netanyahu? Bin Salman?

You're just blowing hot air if it's only rivals to… https://t.co/QZOrcvTMLZ",1,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 16:35,"@FoxNews More drugs were seized,and more illegal crossings were stopped under Biden than under Trump.  You want to… https://t.co/ofDx8IQutj",0,Twitter for Android,
PatD🏴‍☠️🐶❤️🇺🇦#Fella,47505031,Seattle,1/19/2023 16:33,@SenMikeLee Seem to remember Congress raising when Trump was president. Why the change now traitor?,0,Twitter for iPad,
Bizarro Eddie Vedder,1.56752E+18,Not Seattle,1/19/2023 16:31,"@Cynical__RN @KurtSchlichter Well, Trump STILL supports the vax, ignores claims of Vax injury/death, claims the vax… https://t.co/pJ97KGsETh",0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 16:28,"@tedcruz You support a man who committed sedition and treason against the United States, called for suspending the… https://t.co/6nt7aJjYYy",1,Twitter for Android,
Michelle Hairston,2973526873,In a pineapple under the sea,1/19/2023 16:25,"@RizoPayTV @POTUS 5/ According to CBP Stats Year Report, Trump had worst border/immigration record of last 5 presid… https://t.co/4aDJoOXYIo",0,Twitter for Android,
Randy Winn,6701212,"Mercer Island, WA, USA",1/19/2023 16:24,George Santos Is Just Emulating #Trump https://t.co/ziV4XBgpOS via @YouTube,0,Twitter Web App,
Patrick Kirschner,1.30756E+18,"Seattle, WA",1/19/2023 16:23,"@RidleyDM @ajlamesa His national appeal is low.  If Republicans weren't a cult now, they would understand that a mo… https://t.co/B6lUpNfqcw",0,Twitter Web App,
Cynethryth,8.77361E+17,"Seattle, WA",1/19/2023 16:21,"Trump said he didn't rape E. Jean Carroll because she's not his type.

Yet when shown a photograph of Carroll from… https://t.co/O3yHiXV1sw",8,Twitter Web App,
bl0rq,15266690,"Seattle, WA",1/19/2023 16:06,@mitchellvii Rebranding the covid shot at the trump vaccine is the first step to getting it pulled from market,0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/19/2023 16:02,"Trump: Person, woman, man, camera, TV, Marla Maples.

Depo hrg: No, sir, that is E. Jean Carroll.",2,Twitter Web App,
Randy Winn,6701212,"Mercer Island, WA, USA",1/19/2023 16:01,"#Trump Fascist Movement Win Seats on Oversight, Reflecting #GOP Surrender https://t.co/hwUg1oGYQ1 via @Yahoo",0,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:57,"@RNCResearch More drugs were seized, and more illegal crossings were stopped under Biden than under Trump.  You wan… https://t.co/XYH4UOWs8H",0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:53,@VA_GOP More illegal drugs were seized under Biden than under Trump.  You want to go back to the days when children… https://t.co/rdOLkN5jNI,0,Twitter for Android,
Stephanie De La Rosa-George,619666745,Seattle ,1/19/2023 15:51,Obviously If America's domestic terrorist leader Donald J Trump leaves Truth Social and comes back to Twitter it wi… https://t.co/B6YuVEsfqs,2,Twitter Web App,
bl0rq,15266690,"Seattle, WA",1/19/2023 15:50,"@mitchellvii Oh gods no. I think we will see a rebrand of the current terrible covid shots as ""trump vaccines"" befo… https://t.co/wgvQydOZs7",0,Twitter for iPhone,
igor keller,607644922,"Seattle, WA",1/19/2023 15:50,@RonnyJacksonTX Trump paid more taxes to China than to the US.,0,Twitter for iPhone,
Tom Heffernan,16795214,"Seattle, WA",1/19/2023 15:49,@JudicialWatch @TomFitton Now do Trump’s handling of classified documents. Do a side by side comparison — including… https://t.co/MVXvUICkhB,0,Twitter for iPhone,
Stephanie De La Rosa-George,619666745,Seattle ,1/19/2023 15:47,"My fellow Americans, It’s Thursday, January 19th 2023, and the Trump/Pence administration was the most corrupt in U… https://t.co/NmKI5DAbtK",11,Twitter Web App,
Mattie,2314967000,"Seattle, Washington",1/19/2023 15:47,@truthxfacts @HalfwayPost You are maybe appalled buuuut y’all also voted for Trump who is has the same exact traits… https://t.co/K4yAsP9rBj,2,Twitter for iPhone,
Kathryn🦀🌲🌧🌊☕️🥃🏈,1.26771E+18,"Seattle, WA",1/19/2023 15:47,@BeccaBaltz We get tRump flags and confederate flags on part of Washington state. The confederate flags get me the… https://t.co/DzMBJhQcP2,0,Twitter for iPhone,
Art Hall ,2590275270,"Seattle, WA",1/19/2023 15:44,"@JudiciaryGOP @JoeBiden What happened to Trump's wall and Mexico paying for it? If anyone has failed America at the border, it's the @GOP!",0,Twitter for iPhone,
Cynethryth,8.77361E+17,"Seattle, WA",1/19/2023 15:38,"Trump is so mentally f*cked, he identified a photo of E. Jean Carroll from the 1990s as his ex-wife, Marla Maples,… https://t.co/F5aBbs6vJy",20,Twitter Web App,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:34,"@VA_GOP @VASenateDems You have backed sedition, treason and espionage against the United States, calls to suspend t… https://t.co/8fG8XH3WoC",0,Twitter for Android,
Jennifer Adelfio,2907809366,"Renton, Wa",1/19/2023 15:33,@disgruntledhswf @PapiTrumpo Uhhh. It was Biden that forced them upon you. Trump didn’t do that. Remember?,0,Twitter for iPhone,
Michelle Hairston,2973526873,In a pineapple under the sea,1/19/2023 15:33,"@RizoPayTV @POTUS 4/
March 16, 2020: Under Trump, Dow fell 3,000 points &amp; 13%, largest point DECLINE EVER &amp; largest… https://t.co/wiS7PvCccY",0,Twitter for Android,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:32,"@SenTedCruz You continue to stand proudly for sedition, treason and espionage against the United States, calls to s… https://t.co/KOR9ARnFAO",17,Twitter for Android,
David S,967861188,"Seattle, WA",1/19/2023 15:30,@_Private_Idaho Trump - I'd confess to everything on TV,0,Twitter Web App,
Anne Irish,463963280,"Seattle, WA",1/19/2023 15:29,How was Trump double dealt and set up by the Neocons in his administration? Start with the Biodefense Steering Comm… https://t.co/45DWg1Gb6N,0,Twitter for iPhone,
Will Gunn,456940878,"Shoreline, WA",1/19/2023 15:29,@BidensWins I voted against Trump last time and will not be voting for Biden again. He’s got to go.,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:29,@HouseGOP @SpeakerMcCarthy You ran up the credit card bill--25% of the debt was generated under Trump--and now you… https://t.co/2IKt72fphx,55,Twitter for Android,
Anne Irish,463963280,"Seattle, WA",1/19/2023 15:26,"@ForgiatoBlow47 Unfortunately though, Trump was double dealt by the deep state NeoCons in his administration. Look… https://t.co/N8aTYqEjXp",1,Twitter for iPhone,
Mike Lucas,2474929860,"Seattle, WA",1/19/2023 15:20,"@IanJaeger29 Inept incompetence. Guilty
Trump would of fired this empty suit long ago!",0,Twitter for iPad,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:11,"@GOP Probably because a major political party plans to impeach him for the ""crimes"" of not committing sedition and… https://t.co/MySNNSTjUj",15,Twitter for Android,
Mike Lucas,2474929860,"Seattle, WA",1/19/2023 15:08,@RepSwalwell @washingtonpost @SpeakerMcCarthy Let’s see all that evidence you claim to have on Trump being a Russia… https://t.co/7Chr6x3kZD,0,Twitter for iPad,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:06,"@JamesBradleyCA Standing proudly for sedition, treason and espionage against the United States, calls to suspend th… https://t.co/TukbAVHKEb",0,Twitter for Android,
Cynethryth,8.77361E+17,"Seattle, WA",1/19/2023 15:05,"Those Republican goons want to harm America.
NOW  they intend to default on the natl debt, which will kill our econ… https://t.co/x20vcKaM24",9,Twitter Web App,
Brandon Meece,875435274,"Everett, WA",1/19/2023 15:04,Old white people so crazy.. you can be having a cool mutual conversation then out of nowhere “Yeah that’s why Trump… https://t.co/khd8pWN8Tu,0,Twitter for iPhone,
"Stacey Dunn, Overeducated Antifascist Woman",36842122,Outside Seattle,1/19/2023 15:01,"@MarshaBlackburn More drugs were seized, and more illegal crossings were stopped, under Biden than under Trump.  Re… https://t.co/hemlKmodNv",0,Twitter for Android,
Clarissa,1.61304E+18,"Seattle, WA",1/19/2023 14:53,@TheTigerCyborg @rsimmonsmd @SkylarR1958 @MalyndaHale @lavern_spicer @laurenboebert As someone who also has read Ma… https://t.co/gbE5HKLQXC,0,Twitter for iPhone,
Yahav Biran,259561471,Redmond WA,1/19/2023 14:47,"@DavidJollyFL That’s fair if we agree to say that carbon footprint under trump was the lowest in last 200 years. Again, COVID useless spend",0,Twitter for iPhone,
JJ37,505127317,Seattle WA ,1/19/2023 14:40,@gtconway3d Idea for the next Trump NFT card...Folder Man!,0,Twitter Web App,
Beckie Thibeault,36244710,"Seattle, WA",1/19/2023 14:37,@The_Trump_Train Absolutly!! This is how “certain parties” in OUR Goverment has found their way to cheat. 💔🇺🇸💔,0,Twitter for iPhone,
Damon🇺🇦,445089760,seattle,1/19/2023 14:33,"@FoxNews Who would be surprised if it was stolen by republicans, or the tRump family pocketed it.",0,Twitter for iPhone,
Jessica 🇺🇸🆘,195899676,Seattle,1/19/2023 14:16,"@votesilverstein @ldygltrspkls031 @novalvegap @IanJaeger29 Does that give them a felony free pass?

No, but if trum… https://t.co/Xzds5YEpTn",0,Twitter for iPhone,
Urban_Tribesman #MMT Support the Nurses 💙 💙 💙,2893772003,Where Mountains meet the Sea,1/19/2023 14:11,@DuhartKimberlie Just like the mob incited by the Traitor &amp; former President Trump.,0,Twitter for iPad,
sharanc,894643992,Bellevue,1/19/2023 14:07,@KelemenCari Are they not streaming TRUMP TRUMP TRUMPY TRUMP TRUMP TRUMPY… ? He is main source of income for CNN. S… https://t.co/ShapVNYBRs,0,Twitter for iPhone,
Offworld,1.5367E+18,"Seattle, WA",1/19/2023 14:03,@amuse @AlmarieWatson More like Trump and Ivanka,0,Twitter for iPad,
Jack Rack,1.60414E+18,Seattle,1/19/2023 14:01,Full 25% of the national debt was incurred under Trump. We added 4T in debt even before the pandemic hit. There isn… https://t.co/uA8w9gUQu2,0,Twitter Web App,
Maskless Messiah,70183192,"Burien, WA",1/19/2023 14:01,@sundog723 @topps1987 @Julie_NoNumbers @PogueMoran @sandraclunie @TheWreckingBal5 @8BrianVogel4 @Sasquatch4eva… https://t.co/7qDAsulo9v,0,Twitter for iPhone,
big dogg,1.24218E+18,,1/19/2023 13:56,@Svaughanrv @stevehallvo @esoryelsnya Joe Biden has created the greatest autonomy on the planet. He did this despit… https://t.co/1yo9YF8bja,0,Twitter for iPhone,
Jack Rack,1.60414E+18,Seattle,1/19/2023 13:50,"@ET_Californian double down, need to rally around Trump. Every loss is a fraud, everything they don’t like is woke.… https://t.co/aluYCJI5kO",0,Twitter Web App,
Buck W. Heat,8.23205E+17,"Seattle, WA",1/19/2023 13:26,"@MadScientistFF Gambling, fireworks, anything trump, cigarettes, aftermarket wheels for vehicle. Ok, I'm bored.",0,Twitter for iPad,
David Nelson,711953,"Seattle, USA",1/19/2023 13:23,@kyledcheney I believe the plan was hatched at that Oval Office meeting with Flynn et al late Dec 18-19. Flynn &amp; St… https://t.co/8BNCL8IONR,0,Twitter for iPhone,
sjsmindspeak,1.18727E+18,"Bellevue, WA",1/19/2023 13:18,@donlemon WTF Don Lemon?  There is no defense of “she’s not my type” for rape. To say-even equivocally-that Trump m… https://t.co/plAyTrGwRA,0,Twitter for iPhone,
Chase💥,1.25446E+18,"Seattle, WA",1/19/2023 13:11,@ishta666 @pdanderson3 @ShresthaAlishna Trump left him behind for completely different reason 😭,0,Twitter for iPhone,
Rebecca S,1633531861,"Vashon, WA",1/19/2023 12:51,Mohammed bin Salman 'has been paying Donald Trump unknown millions for the past two years' https://t.co/f3gZfo8Inh,0,Twitter Web App,
Vesper Aegis,1.46478E+18,Seattle WA,1/19/2023 12:41,"@lsferguson ""Right now in a number of states the laws allow a baby to be born from his or her mother's womb in the… https://t.co/abrrUvlTXT",2,Twitter Web App,
JD Smith 🇺🇸,2699510580,"Seattle, WA",1/19/2023 12:31,@TimRunsHisMouth I’ve been a supporter of Trump but he keeps doubling down on the stupid vaccine that has injured a… https://t.co/P6oNCuWsio,0,Twitter for iPhone,
N. Close,9.53052E+17,,1/19/2023 12:19,"New Trump FOREIGN CORRUPTION Scandal REVEALED in Court Proceedings https://t.co/3fgkk8wmeZ via @YouTube Trump, Kush… https://t.co/bss1eyagcb",1,Twitter for iPhone,
Cryptonite,1948428630,"Seattle, WA",1/19/2023 11:49,@elonmusk Give us the truth.  give us Trump,0,Twitter Web App,
